종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
현우산업,092300,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),544.52,26.43,29.06,544.52,26.43,29.06
현우산업,092300,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),499.23,10.17,2.53,499.23,10.17,2.53
현우산업,092300,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),2061.92,77.48,83.44,454.04,3.87,16.59
현우산업,092300,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),505.99,9.67,0.84,505.99,9.67,0.84
현우산업,092300,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),616.52,27.57,20.64,616.52,27.57,20.64
현우산업,092300,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),642.66,51.49,44.72,642.66,51.49,44.72
현우산업,092300,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),2373.55,110.39,75.64,608.38,21.66,9.44
현우산업,092300,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),606.88,33.64,39.87,606.88,33.64,39.87
한라IMS,092460,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),108.43,-18.64,-20.63,108.43,-18.64,-20.63
한라IMS,092460,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),161.36,26.29,36.70,161.36,26.29,36.70
한라IMS,092460,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),131.61,2.14,9.98,131.61,2.14,9.98
한라IMS,092460,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),565.18,1.53,40.02,163.77,-8.26,13.96
한라IMS,092460,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),159.40,9.49,20.70,159.40,9.49,20.70
한라IMS,092460,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),269.14,26.85,29.14,269.14,26.85,29.14
한라IMS,092460,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),275.46,50.72,34.01,275.46,50.72,34.01
한라IMS,092460,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),986.37,88.15,80.68,282.36,1.10,-3.18
한라IMS,092460,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),221.39,9.94,6.24,221.39,9.94,6.24
한라IMS,092460,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),203.41,12.79,685.80,203.41,12.79,685.80
한라IMS,092460,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),173.00,15.21,-2.74,173.00,15.21,-2.74
한라IMS,092460,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),789.44,53.65,716.21,191.64,15.71,26.91
한라IMS,092460,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),231.01,39.13,42.69,231.01,39.13,42.69
한라IMS,092460,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),255.85,39.65,35.97,255.85,39.65,35.97
한라IMS,092460,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),232.80,31.90,25.82,232.80,31.90,25.82
